input_text	target_text
bilirubin	빌리루빈
Lax	랙스
fascist	파시스트
Fox	폭스
strobo light	스트로보라이트
pipe-still	파이프스틸
Almeria	앨머리아
import	임포트
roll over	롤오버
Carter County	카터 카운티
Eldorado	엘도라도
Floyd County	플로이드 카운티
Pine View	파인 뷰
hardware	하드웨어
nipper	니퍼
tendon	텐돈
Orange	오렌지
Kentland	켄틀랜드
Nagpal	나그팔
Catholic	가톨릭
DCinside	디시인사이드
school	스쿨
Maspero	마스페로
Kami	캐미
i	아이
Malden	몰덴
Beutler	보이틀러
Oconto County	오콘토 카운티
home game	홈게임
dead	데드
ISA	아이사
Iowa	아이오와
Rudolph Marcus	루돌프 마커스
scorebook	스코어북
Garnavillo	가나빌로
Hurley	헐리
Longfellow	롱펠로
Marina	마리나
Jones	존스
Holway	홀웨이
Backus	배커스
Watauga	워토가
Shishmaref	시쉬마레프
pyridoxal	피리독살
system kitchen	시스템키친
Harden	하든
hexachlorophene	헥사클로로펜
Calcutta	캘커타
Winslow	윈즐로
goal area	골에어리어
Max	맥스
Nixon Doctrine	닉슨독트린
Johann Joachim	요한 요아힘
sousaphone	수자폰
Phoenix Cardinals	피닉스 카디널스
Castile	캐스타일
Proton	프로톤
McKenzie Junction	맥켄지 정션
Elmo	엘모
Rabun	레이번
chert	처트
Chris Begg	크리스 베그
Stephen W	스티븐
Mint Hill	민트 힐
Jelks	젤크스
Millport	밀포트
NESTOR	네스터
Colonia Agrippina	콜로니아아그리피나
Bergman	버그먼
photos	포토
Newmarket	뉴마켓
Kiowa County	카이오와 카운티
Hampstead	햄스테드
Liu	류
William	윌리엄
Boston terrier	보스턴테리어
monetary survey	머니터리서베이
New Castle	뉴캐슬
Odon	오든
Bagdad	바그다드
call taxi	콜택시
Bossier City	보시어 시티
Nicole	니콜
Madison	매디슨
Williamson	윌리엄슨
subschema	서브스키마
Colombo group	콜롬보그룹
Gretna	그레트나
Jain	자인
lepton	렙톤
VM record	브이엠레코드
cesium	세슘
Blackstone	블랙스톤
Normal	노멀
Grotefend	그로테펜트
Loma Vista	로마비스타
Samburg	샘버그
Lynn Grove	린그로브
Alexander	알렉산더
Isaac Manuel Francisco	이사크 마누엘 프란시스코
Crozet	크로제
lot system	로트시스템
Long	롱
Augusta	오거스타
Enville	엔빌
Hewitt	휴잇
digital audio processor	디지털오디오프로세서
Lismore	리즈모어
Hull	헐
Joss	조스
Kaiser	카이저
champion	챔피언
Jim	짐
Hayden	헤이든
Orlando	올랜도
Bunche	번치
Hermon	허먼
glove	글러브
stool	스툴
ring generalship	링제너럴십
container	컨테이너
Manchac	맨채크
Rudolf Eucken	루돌프 오이켄
Napili	나필리
Porchon-Lynch	포숀린치
Nashville	내슈빌
Pittsburg	피츠버그
Leiris	레리
music library	뮤직라이브러리
gyroscope	자이로스코프
Havaco	하바코
Warren	워런
Kohukohu	코후코후
buyer	바이어
energy	에너지
ST	에스티
Mammoth Cave	매머드 동굴
carrier	캐리어
ammon	암몬
Patton Village	패튼빌리지
Selah	셀라
Daniels	대니얼스
head	헤드
Bentley	벤틀리
Tuscaloosa	터스컬루사
Mollenkopf	몰런코프
Baumol	보멀
Crab Orchard	크랩 오처드
Orland	올랜드
Whitehall	화이트홀
Louis	루이스
ton	톤
showmanship	쇼맨십
Warsaw	워소
safe	세이프
Glover	글로버
Ash	애쉬
Springfield	스프링필드
Jean	장
swing out	스윙아웃
Benedict	베네딕트
Thornfield	손필드
Meade	미드
Tasman	태즈먼
Maui	마우이
Needmore	니드모어
Taine	텐
Charles Robert	찰스 로버트
saddle bag	새들백
Josephine	조지핀
Guy	가이
Davis	데이비스
Hull	헐
bandora	반도라
Leonard Trelawney	레너드 트렐로니
Dentsville	덴츠빌
Mustang	머스탱
River Oaks	리버오크스
La Junta	라훈타
Putnam	퍼트넘
Minter	민터
Orchard Park	오차드 파크
eye line	아이라인
halo	헤일로
Arkansaw	아칸소
Champlain	챔플레인
Wichita	위치토
Bowa	보와
Cheyenne County	샤이엔 카운티
ECAT	이시에이티
Petty	페티
Pitts	피츠
side	사이드
cover story	커버스토리
Daphne	대프니
Saint Lawrence	세인트로렌스
Martin	마틴
Sweeny	스위니
Acampo	아캄포
Sacramento Kings	새크라멘토 킹스
Farrell	패럴
Clifton	클리프턴
Pooley	풀리
Kirkland	커클랜드
Runeberg	루네베리
pen name	펜네임
Mcvean	맥빈
Eustis	유스티스
Jonesboro	존즈버러
Foley	폴리
Orange County	오렌지 카운티
Bronwood	브론우드
Medford	메드퍼드
Islam	이슬람
Lemoore	르무어
Highwood	하이우드
Clayton	클레이턴
Kentland	켄틀랜드
yeast	이스트
Marion	매리언
Thrasher Crossroads	스래셔크로스로즈
Ishigaki	이시가키
Hidden Valley	히든 밸리
Banten	반텐
UNEP	유엔이피
Boy River	보이리버
Robinson	로빈슨
welwitschia	웰위치아
Saving Private Ryan	라이언 일병 구하기
decagram	데카그램
Benton	벤턴
Johnson	존슨
DeKalb	디캘브
Fuligo	풀리고
Oakland City	오클랜드 시티
chicory	치커리
Fox	폭스
Fairburn	페어번
Nadeau	네이도
Couperin	쿠프랭
Alberta	앨버타
margin	마진
Mendes	멘디스
Franklin County	프랭클린 카운티
Tutankhamen	투탕카멘
Furia	푸리아
Rooney	루니
Hellenism	헬레니즘
Priscilla	프리실라
outlet	아웃렛
Hebron	히브런
Genoa	제노아
Mountain View	마운틴뷰
Ellison	엘리슨
Hart	하트
overhead projector	오버헤드프로젝터
AF camera	에이에프 카메라
Beskid	베스키트
Flemington	플레밍턴
Webster	웹스터
Dow metal	다우메탈
Castro	캐스트로
Ashley	애슐리
Maypearl	메이펄
Abedin	애버딘
Pershing County	퍼싱 카운티
Alkmaion	알크마이온
Guthrie	거스리
DC	디시
Hot Springs	핫스프링스
jupiter	주피터
Dahlmann	달만
Tool	툴
Cass	카스
Helena	헬레나
Arbeau	아르보
Worth County	워스 카운티
Delafield	델라필드
Readstown	리즈타운
Asbury	애즈베리
Angleton	앵글턴
Medora	메도라
minimalism	미니멀리즘
Krakow	크라코
on the record	온더레코드
Hill City	힐시티
titanite	티타나이트
Stefan	스테펀
Weeping Water	위핑워터
Mahomet	마호메트
cedar	시더
Barnes	반스
motor	모터
Dondre	돈드레
piece	피스
Paracelsus	파라셀수스
blocker	블로커
caraway	캐러웨이
ramjet	램제트
Marion County	매리언 카운티
Beachwood	비치우드
big deal	빅딜
Needmore	니드모어
walkingrace	워킹 레이스
Richard	리처드
rotary switch	로터리스위치
Derain	드랭
Rolling Acres	롤링 에이커스
semifinal	세미파이널
Atwood	애트우드
Scherer	셰어
wicket	위킷
Sara	세라
Mellon	멜런
Park River	파크 리버
Port Lavaca	포트러배카
Baselland	바젤란트
Hazlehurst	헤이즐허스트
bootstrap	부트스트랩
McCauley	매컬리
Brooks	브룩스
Austinville	오스틴빌
Browning	브라우닝
Abita Springs	아비타 스프링스
lactoflavin	락토플래빈
Melissa	멀리사
Nate	네이트
II	아이아이
Southampton	사우샘프턴
Santee	산티
Sault Ste. Marie	솔트 세인트 마리
pool	풀
fair play	페어플레이
consumerism	컨슈머리즘
East Saint Louis	이스트세인트루이스
Rifle	라이플
shearing	시어링
Bieber	비버
Neary	니리
Whitehead	화이트헤드
Wrightsville	라이츠빌
Coffeen	코핀
Woodbine	우드바인
Eureka	유레카아카타
Ellensburg	엘렌스버그
Shura	슈라
Peralta	페랄타
Roscoe	로스코
Allerton	앨러턴
Washington	워싱턴
Starr	스타
Thorndon	손던
Castaic	캐스테익
bucket elevator	버킷엘리베이터
Tsien	첸
Mechanicsburg	메카닉스버그
Sacramento	새크라멘토
Ramah	라마
Bolivar	볼리바
Rollingstone	롤링스턴
Wahlberg	월버그
Bedford Heights	베드퍼드하이츠
Hallett	홀레트
Bobo	보보
navigation	내비게이션
Little River	리틀 리버
Usk	우스크
Port Augusta	포트오거스타
Walkerton	워커턴
nightgown	나이트가운
Ivy League	아이비리그
Harlech	할렉
Wicksell	빅셀
Braque	브라크
syrinx	시링크스
Chavin de Huantar	차빈 데 우안타르
Cable	케이블
Millville	밀빌
Madrid	마드리드
Hunt	헌트
Guardian	가디언
Cullman County	쿨만 카운티
Hollister	홀리스터
West Point	웨스트포인트
Pink Hill	핑크 힐
Barbusse	바르뷔스
Coppola	코폴라
Dunford	던퍼드
pneumatic caisson	뉴매틱케이슨
INFORTERA	인포테라
Decatur Airport	디케이터에어포트
Whitehouse Fork	화이트하우스 포크
Tebbetts	테베츠
express	익스프레스
Hartselle	하트젤
Brewster	브루스터
bishop	비숍
fiberscope	파이버스코프
head shell	헤드셸
double punch	더블펀치
Robert	로버트
Split	스플릿
Kieran	키런
Cooper	쿠퍼
Rickert	리케르트
Bowling Green	볼링 그린
starter	스타터
Forsyth	포사이스
Morris County	모리스 카운티
Millersville	밀러즈빌
Mick	믹
promethium	프로메튬
Ovilla	오빌라
steroid hormone	스테로이드호르몬
magnox	마그녹스
admob	애드몹
Leamington	리밍턴
vitamin H	비타민 에이치
Young	영
Islandia	아일랜디아
Christine Whitman	크리스틴 휘트먼
zoom up	줌업
coller	칼라
David Hubel	데이비드 허블
Richard	리처드
One-Click	원클릭
Seif	시프
Reedley	리들리
Botetourt County	보터토트 카운티
joke virus	조크바이러스
Kinshasa	킨샤사
Summit County	서밋 카운티
satin	새틴
Bastrop	배스트롭
Solon	솔론
LPG	엘피지
cox	콕스
tennis	테니스
thermistor	서미스터
Milbank	밀뱅크
energy	에너지
McEvoy	매커보이
New Castle	뉴캐슬
Herbert	허버트
Jackson County	잭슨 카운티
Polk County	포크 카운티
Klawock	클라워크
Blue Earth County	블루어스 카운티
Christiana	크리스티아나
Villa Rica	빌라 리카
New Vineyard	빈야드
Norris	노리스
Mendon	멘던
ice cream sundae	아이스크림선디
crown gear	크라운기어
skyway	스카이웨이
Red Boiling Springs	레드 보일링 스프링스
Gerlaw	걸로
Crocker	크로커
halloween	할로윈
anticenter	안티센터
Autry	오트리
Frances	프랜시스
Elizabeth	엘리자베스
site	사이트
Longvale	롱베일
British Airways	영국 항공
San Luis	샌루이스
Jillian Camarena	질리언 캐머리나
Glover	글로버
Yellow Spring	옐로우 스프링
Galenos	갈레노스
Rand	랜드
arrowhead stitch	애로헤드스티치
WTO	더블유티오
Pete	피트
Cordoba	코르도바
enharmonic	엔하모닉
Ramsey County	램지 카운티
Herriman	헤리먼
ninhydrin	닌히드린
Jussieu	쥐시외
ultra	울트라
Yorba Linda	요바린다
Johnsontown	존슨타운
Gellius	겔리우스
Salyut	살류트
lobby lounge	로비라운지
Shreveport	슈리브포트
Kalamazoo	캘러머주
orchestra	오케스트라
McTeer	맥티어
Fahrenheit	파렌하이트
piperonale	피페로날
Toulon	툴론
tubbing	터빙
Dehmel	데멜
mirror site	미러사이트
photoresist	포토레지스트
sansevieria	산세비에리아
Golda	골다
Blinken	블링컨
Aurora	오로라
Spruce Pine	스프러스 파인
Cyrus H	사이러스
Mountainboro	마운틴버러
solution	솔루션
Fairway	페어웨이
Island Heights	아일랜드하이츠
hamming code	해밍코드
Mauriac	모리아크
Lexington	렉싱턴
Avery County	에이버리 카운티
Hollyvilla	홀리빌라
over lap	오버랩
rolling	롤링
Moffatt	모펏
Delilah	델릴라
Abby	애비
Russell	러셀
Renville	렌빌
LNG	엘엔지
emery board	에머리보드
nickname	닉네임
taxon	택손
sandarac	산다락
Gordonville	고든빌
Heidelberg	하이델버그
Cardiff	카디프
Mabel	메이블
Alaska	알래스카
Michie	미키
omnibus	옴니버스
Delaware	델라웨어
Gage County	게이지 카운티
Fayetteville	페이엣빌
Haller	할러
Justus Freiherr von	유스투스 남작
Crookston	크룩스턴
Juchi	주치
Eroica	에로이카
Johana Kasper	요하나 카스퍼
Pierce	피어스
daily	데일리
bulk line	벌크라인
Lean	린
taper gauge	테이퍼게이지
Lynnville	린빌
David	데이비드
Caitlin	케이틀린
Juneau County	주노 카운티
Katie	케이티
Jolon	홀론
Erhard	에르하르트
Kitchener	키치너
Latrobe	러트로브
Freestone	프리스톤
North Enid	노스이니드
Gove	고브
Pasquo	패스쿼
Black	블랙
Grein	그라인
Cylon	실론
coup detat	쿠테타
Hyannis Port	하이애니스포트
Riverdale Park	리버데일파크
Van Sant	밴 샌트
Greenacres	그린에이커스
Homerville	호머빌
Benge	벤지
Amador	아마도르
Holt	홀트
diethyl ether	디에틸에테르
Scotland	스코틀랜드
back charge	백차지
new business	뉴비즈니스
New Market	뉴마켓
Qulin	퀄린
Kennesaw	케네소
Wylie	와일리
coffee syrup	커피시럽
Saratoga	사라토가
Star-craft	스타크래프트
heilotes	헤일로테스
Linden	린던
Ben Hur	벤 허
apron stage	에이프런스테이지
Redwing	레드윙
Heseltine	헤슬타인
Heungsub	흥섭
Halliday	홀리데이
moped	모페드
phentanol	펜탄올
Calistoga	칼리스토가
McKinley	맥킨리
flying kick	플라잉킥
Tamaha	타마하
Magi	마기
Beaver	비버
cyan	시안
bullpen	불펜
Oakdale	오크데일
air mail	에어메일
Erie	이리
scissors pass	시저스패스
Richard	리처드
Sherwood	셔우드
Humphrey	험프리
cash	캐시
DPT	디피티
Rockland	록랜드
Eisner	아이스너
Coppell	코펄
albatross	앨버트로스
Little Rock	리틀 록
Griffith	그리피스
Fortuna	포르투나
cytochrome	시토크롬
Sheridan	셰리단
Bonaire	보네어
Carroll	캐럴
Ashford	애슈퍼드
Dame Elisabeth	엘리자베스
Astatula	아스타툴라
Coffeeville	커피빌
bobsled	봅슬레드
Pewaukee	피워키
boarding bridge	보딩브리지
Cedar	시더
Barwick	바윅
Jack	잭
Anthony Principi	앤서니 프린시피
Paderewski	파데레프스키
ghetto	게토
Burg	버그
Daubigny	도비니
Ennius	엔니우스
Henkel	헨켈
Ely	일리
spanner	스패너
wide	와이드
New Amsterdam	뉴 암스테르담
Aboite	애보이트
Meitnerium	마이트너륨
Nora	노라
Sorrento	소렌토
Kinsey	킨제이
EDSAC	에드삭
Port Jervis	포트 저비스
captain ball	캡틴볼
monocolor	모노컬러
Cameron	캐머런
New Grand Chain	뉴그랜드체인
Edna	에드나
Chua	추아
Barry	배리
day	데이
hexylresorcinol	헥실레조르시놀
Allegany County	앨러게니 카운티
Gordonsville	고든즈빌
Montrose	몬트로즈
hornfels	혼펠스
Quitman County	키트먼 카운티
Sioux City	수 시티
Federici	페더리치
Peru	페루
on-line	온라인
department store	데파트먼트 스토어
Newtown	뉴타운
acetylene	아세틸렌
cash book	캐시북
Seehorn	시혼
Fort Clark Springs	포트클라크스프링스
Hercules	허큘러스
brass	브라스
Venn	벤
Cowling	카울링
Nassauville	나소빌
Thibaut	티보
Richard Phillips	리처드 필립스
Decaturville	디케이터빌
Lisianski	리시안스키
license	라이선스
grounding	그라운딩
Victoria	빅토리아
Mashup	매시업
Houston Rockets	휴스턴 로키츠
Warren County	워런 카운티
Crispi	크리스피
intercast	인터캐스트
David d'Angers	다비드당제
Adams County	애덤스 카운티
neon	네온
Russell County	러셀 카운티
Pasadena	패서디나
Patrick Maynard Stuart	패트릭 메이너드 스튜어트
Cyrenaeca	키레나이카
Hardin	하딘
Spathiphyllum Patinii	스파티필룸파티니이
Goessel	거슬
Wicomico County	위코미코 카운티
Seatonville	시턴빌
disk	디스크
New Hartford	뉴하트퍼드
mince	민스
okapi	오카피
ruby	루비
Roxboro	록스버러
Bonanza	보난자
Bud	버드
Windsor Locks	윈저 록스
Frostproof	프로스트프루프
Omaha	오마하
Ground Zero	그라운드제로
Basinger	베이신저
dynamite	다이너마이트
Ancona	안코나
Calamus	칼라머스
bucket	버킷
drapery	드레이퍼리
Reymont	레이몬트
Thousand Oaks	사우전드 오크스
Baird	베어드
Mercury	머큐리
Cambridge	케임브리지
North Dakota	노스다코타
Fort Benning South	포트베닝사우스
Stewartsville	스튜어츠빌
Clayton	클레이턴
Butler County	버틀러 카운티
Nome	놈
mob scene	몹신
Hartley	하틀리
Signorelli	시뇨렐리
Holdrege	홀드리지
New Philadelphia	뉴필라델피아
Redstone	레드스톤
diet	다이어트
title music	타이틀뮤직
Guardi	과르디
Atlas	애틀러스
Velma	벨마
Optima	옵티마
Mondovi	몬도비
Clarke	클라크
Maple Grove	메이플 그로브
Brant	브랜트
Barton	바턴
Marie Byrd Land	마리버드랜드
Emilie	에밀리
Northlake	노스레이크
Beltrami	벨트래미
Salem	살렘
Wyatt	와이엇
Rocky River	로키리버
Fox Chase	폭스 체이스
glyoxal	글리옥살
Jean Lafitte	장 라피트
DO	디오
FOB	에프오비
oatmeal	오트밀
Westmoreland County	웨스트모얼랜드 카운티
Refugio	러푸지오
Hackett	해켓
Nazis	나치스
Barnstable	반스터블
Fiddletown	피들타운
Amor	아모르
Rose	로즈
Sand Springs	샌드스프링스
Middleton	미들턴
find	파인드
Dodge	도지
Live Oak	라이브오크
Burnside	번사이드
cyanamide	시안아미드
OMA	오엠에이
Cordova	코도바
Lovell	러벌
JoAnn	조앤
Brian	브라이언
Ogema	오지마
Nelson	넬슨
Magee	마지
sea anchor	시앵커
Heuss	호이스
Redvale	레드베일
Jerseyville	저지빌
soda	소다
Philip Noel-Baker	필립 노엘베이커
Milwaukie	밀워키
beaker	비커
Pacific County	퍼시픽 카운티
Corinne	커린
Shirley	셜리
Seagraves	시그레이브스
Stet	스텟
casting reel	캐스팅릴
